HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
1010705,200001,89,29,D-09,69322,1,140,,3,,,,2050,,
1010916,200001,88,26,E-10,69322,1,140,,3,,,,2050,,
1010914,200001,88,24,F-11,69322,1,140,,3,,,,2120,,
1010914,200001,88,24,F-11,69322,1,140,,3,,,,2138,,
1010909,200001,88,19,K-11,69322,1,140,,3,,,,2154,,
1010684,200001,89,8,G-14,69322,1,140,,3,,,,2178,,
-9869,201301,89,8,I-13,69322,1,140,,3,,,,2224,,
1063204,200101,88,39,G-08,69322,1,140,,2,,,,2276,,
1063407,200101,89,24,H-11,69322,1,140,,3,,,,2284,,
1063414,200101,89,31,F-09,69322,1,140,,2,,,,2302,,
-11695,200601,88,207,E-11,69322,1,140,,2,,,,2304,43.5,
1010900,200001,88,10,F-13,69322,1,140,,3,,,,2310,,
1010692,200001,89,16,J-13,69322,1,140,,3,,,,2380,,
-7593,201101,162,29,D-10,69322,1,140,,4,,,,2408,,
1010692,200001,89,16,J-13,69322,1,140,,3,,,,2426,,
-2880,200701,88,22,G-14,69322,2,140.1,,4,0,4,1,1658,,
-5756,200901,89,199,J-13,69322,2,140.1,,2,5,1,5,1824,,
-6135,201001,162,16,G-11,69322,1,140.1,,2,,,,2562,,
-18766,201901,162,14,J-12,69322,2,140.2,,2,2,1,5,1826,,
-4837,200901,88,32,E-09,69322,1,140.2,,2,,,,2262,,
-6404,201001,89,45,J-06,69322,1,140.2,,2,,,,2548,,
-18732,201901,94,12,H-13,69322,2,140.3,,2,2,1,6,1792,,
-2839,200701,89,43,H-07,69322,1,140.3,,2,,,,2130,,
-18878,201901,94,41,H-08,69322,2,140.4,,2,2,1,6,1830,,
-11687,200601,88,199,I-13,69322,2,140.4,,2,2,1,6,1842,,
-9064,201201,89,18,E-12,69322,1,140.4,,2,,,,2172,,
-9378,201201,162,234,E-10,69322,1,140.4,,3,,,,2576,,
-13928,201501,162,10,G-14,69322,2,140.5,,2,2,1,4,1832,,
-2879,200701,88,21,H-14,69322,2,140.5,,3,3,2,5,2084,,
-2893,200701,88,35,G-10,69322,1,140.5,,2,,,,2110,41,
-2918,200701,88,60,G-06,69322,1,140.5,,3,,,,2140,45.2,
-11274,200601,134,22,I-09,69322,1,140.7,,2,,,,1978,,
-2906,200701,88,48,I-08,69322,2,140.8,,3,0,4,1,1886,,
-13960,201501,94,26,D-09,69322,1,140.8,,3,,,,2032,,
-11704,200601,88,216,E-09,69322,1,140.8,,2,,,,2220,41.5,
-7507,201101,89,16,H-11,69322,1,140.8,,2,,,,2224,,
-11709,200601,88,221,G-08,69322,1,140.8,,2,,,,2318,43.4,
-6151,201001,162,32,C-09,69322,1,140.8,,2,,,,2388,,
-14128,201501,94,28,C-09,69322,2,140.9,,2,2,1,6,1802,,
-8203,201101,89,214,E-11,69322,2,140.9,,2,2,1,6,1866,,
-18773,201901,162,21,G-10,69322,2,141,,2,2,1,5,1605,,
-9373,201201,162,229,G-11,69322,1,141,,2,,,,1936,,
-5701,200901,88,208,G-11,69322,1,141,,2,,,,2204,,
-2918,200701,88,60,G-06,69322,1,141,,2,,,,2244,44.9,
1010901,200001,88,11,G-13,69322,1,141,,3,,,,2266,,
1010949,200001,88,61,E-07,69322,1,141,,2,,,,2290,,
-2821,200701,89,25,I-11,69322,1,141,,2,,,,2294,,
-6380,201001,89,21,H-10,69322,1,141,,2,,,,2304,,
1010705,200001,89,29,D-09,69322,1,141,,3,,,,2372,,
1010909,200001,88,19,K-11,69322,1,141,,3,,,,2558,,
-18983,201901,162,42,H-07,69322,2,141.1,,2,2,1,5,1856,,
-18753,201901,94,33,D-09,69322,2,141.1,,2,2,1,6,1992,,
-6367,201001,89,8,I-14,69322,1,141.1,,3,,,,2224,,
-9061,201201,89,15,H-12,69322,1,141.1,,2,,,,2224,,
-4837,200901,88,32,E-09,69322,1,141.1,,2,,,,2352,,
-18748,201901,94,28,I-09,69322,2,141.2,,2,2,1,5,1774,,
-18741,201901,94,21,H-11,69322,2,141.2,,2,2,1,6,1950,,
-6128,201001,162,9,J-13,69322,2,141.2,,3,0,4,1,1994,,
-7499,201101,89,7,J-13,69322,1,141.2,,3,,,,2084,,
-13974,201501,162,30,D-08,69322,1,141.2,,2,,,,2264,,
-16362,201701,94,26,H-10,69322,1,141.2,,2,,,,2330,,
-7575,201101,162,11,G-14,69322,2,141.3,,3,0,4,1,1900,,
-11265,200601,134,13,F-11,69322,1,141.3,,3,,,,2412,,
-16516,201701,162,21,G-07,69322,1,141.3,,2,,,,2460,,
-2884,200701,88,26,G-12,69322,2,141.4,,3,6,2,2,1806,,
-13972,201501,94,11,G-13,69322,2,141.4,,2,2,1,6,1822,,
-9063,201201,89,17,F-12,69322,1,141.4,,2,,,,2420,,
-8197,201101,89,208,G-11,69322,1,141.5,,2,,,,2354,,
-9375,201201,162,231,F-12,69322,1,141.5,,3,,,,2438,,
-4067,200801,88,43,J-09,69322,2,141.6,,3,6,2,6,2068,,
-5706,200901,88,213,E-10,69322,1,141.6,,2,,,,2458,,
-6130,201001,162,11,H-13,69322,2,141.7,,2,0,4,1,1698,,
-9833,201301,162,29,B-08,69322,2,141.7,,2,3,1,5,1734,,
-11694,200601,88,206,E-12,69322,2,141.7,,2,2,1,6,2054,,
-6136,201001,162,17,H-11,69322,2,141.7,,3,0,4,1,2080,,
-9113,201201,89,46,B-08,69322,1,141.7,,2,,,,2116,,
-7586,201101,162,22,J-10,69322,1,141.7,,2,,,,2186,,
-6135,201001,162,16,G-11,69322,1,141.7,,2,,,,2256,,
-2899,200701,88,41,D-10,69322,1,141.7,,3,,,,2310,40,
-13930,201501,162,12,F-13,69322,1,141.7,,2,,,,2364,,
-2842,200701,89,46,K-07,69322,1,141.8,,2,,,,1910,,
-16350,201701,162,11,G-13,69322,2,141.8,,3,0,4,1,1952,,
-11708,200601,88,220,H-08,69322,1,141.8,,2,,,,2072,44.6,
-11695,200601,88,207,E-11,69322,1,141.9,,2,,,,1726,43.8,
-4040,200801,88,10,G-13,69322,2,141.9,,3,6,2,6,1832,,
-4067,200801,88,43,J-09,69322,2,141.9,,3,6,2,6,2154,,
-6384,201001,89,25,D-10,69322,2,141.9,,3,0,4,1,2206,,
-11288,200601,134,36,I-07,69322,1,141.9,,0,,,,2332,,
-4429,200801,88,195,I-13,69322,1,141.9,,3,,,,2432,46.6,
-13934,201501,162,16,G-12,69322,1,141.9,,2,,,,2464,,
-13935,201501,162,17,H-12,69322,2,142,,2,3,1,5,1624,,
1010950,200001,88,62,F-07,69322,1,142,,2,,,,1706,,
-4231,200801,89,70,J-04,69322,1,142,,3,,,,2194,,
-2918,200701,88,60,G-06,69322,1,142,,3,,,,2298,45.7,
1010901,200001,88,11,G-13,69322,1,142,,3,,,,2322,,
1063414,200101,89,31,F-09,69322,1,142,,2,,,,2352,,
-13966,201501,94,9,I-13,69322,1,142,,3,,,,2374,,
1010900,200001,88,10,F-13,69322,1,142,,3,,,,2378,,
1010949,200001,88,61,E-07,69322,1,142,,2,,,,2420,,
-11274,200601,134,22,I-09,69322,1,142,,2,,,,2422,,
1063204,200101,88,39,G-08,69322,1,142,,2,,,,2508,,
1063400,200101,89,17,J-13,69322,1,142,,3,,,,2582,,
1063417,200101,89,34,I-09,69322,1,142,,3,,,,2612,,
-17343,201701,94,233,H-09,69322,2,142.1,,2,2,1,6,1632,,
-14129,201501,94,29,C-08,69322,1,142.1,,2,,,,2312,,
-2878,200701,88,20,I-14,69322,2,142.1,,3,3,2,5,2328,,
-7530,201101,89,39,J-08,69322,1,142.1,,3,,,,2328,,
-9869,201301,89,8,I-13,69322,1,142.1,,3,,,,2388,,
-6129,201001,162,10,I-13,69322,1,142.1,,2,,,,2408,,
-9064,201201,89,18,E-12,69322,1,142.1,,3,,,,2560,,
-2887,200701,88,29,J-12,69322,1,142.1,,3,,,,2594,50.8,
-2812,200701,89,16,J-13,69322,1,142.2,,3,,,,2294,,
-13933,201501,162,15,E-11,69322,1,142.2,,2,,,,2484,,
-6385,201001,89,26,B-08,69322,1,142.2,,2,,,,2526,,
-4050,200801,88,24,I-09,69322,2,142.3,,3,6,2,6,2138,,
-7575,201101,162,11,G-14,69322,2,142.4,,4,0,4,1,1908,,
-6145,201001,162,26,I-09,69322,1,142.5,,2,,,,2234,,
-6139,201001,162,20,J-10,69322,1,142.5,,3,,,,2260,,
-6375,201001,89,16,I-12,69322,1,142.5,,2,,,,2482,,
-9833,201301,162,29,B-08,69322,2,142.7,,2,3,1,5,1865,,
-6381,201001,89,22,G-10,69322,1,142.7,,2,,,,2138,,
-4817,200901,88,12,F-12,69322,1,142.7,,2,,,,2278,,
-7515,201101,89,24,I-09,69322,1,142.7,,3,,,,2398,,
-17333,201701,94,223,F-11,69322,2,142.8,,2,2,1,6,1756,,
-18879,201901,94,42,I-08,69322,2,142.8,,2,2,1,6,1856,,
-7500,201101,89,8,I-13,69322,1,142.8,,2,,,,2178,,
-11276,200601,134,24,G-09,69322,1,142.8,,2,,,,2240,,
-11679,200601,88,191,I-08,69322,1,142.8,,2,,,,2362,44.6,
-4818,200901,88,13,G-12,69322,1,142.8,,2,,,,2426,,
-9876,201301,89,15,G-11,69322,1,142.8,,2,,,,2456,,
-6372,201001,89,13,F-12,69322,1,142.8,,3,,,,2460,,
-13935,201501,162,17,H-12,69322,1,142.8,,2,,,,2476,,
-5759,200901,89,202,H-14,69322,2,142.9,,2,2,1,5,1952,,
-11289,200601,134,37,J-07,69322,2,142.9,,4,0,4,1,2208,,
-7510,201101,89,19,K-11,69322,1,142.9,,3,,,,2318,,
-9751,201301,162,7,I-14,69322,1,142.9,,2,,,,2362,50.7,
-6132,201001,162,13,E-12,69322,1,142.9,,2,,,,2418,,
-7586,201101,162,22,J-10,69322,1,142.9,,3,,,,2420,,
-13959,201501,94,24,F-09,69322,1,142.9,,2,,,,2456,,
-17345,201701,94,235,J-11,69322,1,142.9,,2,,,,2528,45.2,
-9379,201201,162,235,D-10,69322,1,142.9,,3,,,,2646,,
1023484,200001,88,207,D-10,69322,1,143,170,3,,,,2225,,
1010896,200001,88,6,I-15,69322,1,143,,3,,,,2504,,
-5698,200901,88,205,H-13,69322,1,143,,2,,,,2504,,
1010705,200001,89,29,D-09,69322,1,143,,3,,,,2522,,
-2812,200701,89,16,J-13,69322,1,143,,3,,,,2948,,
-18741,201901,94,21,H-11,69322,2,143.1,,2,2,1,6,1758,,
-7581,201101,162,17,G-12,69322,1,143.1,,2,,,,1960,,
-11688,200601,88,200,H-13,69322,1,143.1,,2,,,,1988,45.6,
-8203,201101,89,214,E-11,69322,2,143.1,,2,2,1,5,2176,,
-9053,201201,89,7,I-14,69322,1,143.1,,3,,,,2396,,
-13943,201501,162,25,I-10,69322,1,143.1,,2,,,,2560,,
-9889,201301,89,28,D-08,69322,1,143.2,,2,,,,2324,,
-2881,200701,88,23,F-14,69322,1,143.2,,3,,,,2564,49.1,
-16350,201701,162,11,G-13,69322,1,143.2,,3,,,,2800,,
-4431,200801,88,197,G-13,69322,2,143.3,,2,2,1,5,1682,,
-2822,200701,89,26,J-11,69322,1,143.3,,3,,,,2456,,
-14037,201501,162,49,E-07,69322,1,143.3,,2,,,,2508,,
-9273,201201,162,219,I-13,69322,1,143.3,,3,,,,2564,,
-2906,200701,88,48,I-08,69322,1,143.4,,2,,,,2294,46.5,
-18983,201901,162,42,H-07,69322,1,143.4,,2,,,,2524,,
-4442,200801,88,208,H-08,69322,2,143.5,,2,5,1,5,1772,,
-18877,201901,94,40,G-08,69322,2,143.5,,2,2,1,6,1840,,
-11689,200601,88,201,H-12,69322,2,143.5,,2,2,1,6,1982,,
-11688,200601,88,200,H-13,69322,1,143.5,,2,,,,2392,40.2,
-8195,201101,89,206,H-12,69322,1,143.5,,2,,,,2492,,
-4035,200801,88,5,K-14,69322,2,143.6,,3,0,4,1,1828,,
-17331,201701,94,221,G-10,69322,2,143.6,,2,2,1,6,1874,,
-6393,201001,89,34,J-08,69322,2,143.6,,3,0,4,1,2040,,
-4819,200901,88,14,H-12,69322,2,143.6,,3,5,2,6,2176,,
-6368,201001,89,9,H-14,69322,1,143.6,,2,,,,2384,,
-6135,201001,162,16,G-11,69322,1,143.6,,2,,,,2436,,
-2876,200701,88,18,K-14,69322,1,143.6,,3,,,,2582,49.6,
-2891,200701,88,33,I-10,69322,2,143.8,,0,0,4,1,2094,,
-19261,201901,162,80,J-04,69322,1,143.8,,3,,,,2416,46.5,
-18954,201901,94,62,J-05,69322,2,143.9,,2,2,1,6,2050,,
-9832,201301,162,28,C-08,69322,1,143.9,,2,,,,2562,52.7,
1010705,200001,89,29,D-09,69322,1,144,,3,,,,2168,,
-9105,201201,89,38,J-06,69322,1,144,,2,,,,2272,,
1010934,200001,88,44,J-09,69322,1,144,,3,,,,2382,,
-17332,201701,94,222,F-10,69322,1,144,,2,,,,2406,41.9,
-11278,200601,134,26,F-09,69322,1,144,,2,,,,2412,,
-18742,201901,94,22,I-11,69322,1,144,,2,,,,2486,,
1063396,200101,89,13,F-13,69322,1,144,,3,,,,2602,,
1063189,200101,88,24,I-10,69322,1,144,,3,,,,2950,,
-2879,200701,88,21,H-14,69322,2,144.1,,3,3,2,5,2116,,
-6145,201001,162,26,I-09,69322,1,144.1,,2,,,,2410,,
-7592,201101,162,28,E-10,69322,1,144.1,,3,,,,2630,,
-6376,201001,89,17,J-12,69322,1,144.1,,2,,,,2634,,
-11687,200601,88,199,I-13,69322,2,144.2,,2,2,1,6,1832,,
-18993,201901,162,52,K-06,69322,2,144.2,,2,2,1,5,1894,,
-2815,200701,89,19,G-13,69322,2,144.2,,0,0,0,0,2114,,
-4837,200901,88,32,E-09,69322,1,144.3,,2,,,,2140,,
-9051,201201,89,5,G-14,69322,1,144.3,,3,,,,2206,,
-11692,200601,88,204,F-13,69322,1,144.3,,2,,,,2686,45.6,
-7519,201101,89,28,D-09,69322,1,144.3,,2,,,,2762,,
-17345,201701,94,235,J-11,69322,2,144.4,,2,2,1,6,1920,,
-5705,200901,88,212,F-10,69322,1,144.4,,2,,,,2674,,
-6129,201001,162,10,I-13,69322,2,144.5,,3,0,4,1,2234,,
-8196,201101,89,207,H-11,69322,1,144.5,,2,,,,2362,,
-5699,200901,88,206,G-13,69322,1,144.5,,3,,,,2506,,
-2880,200701,88,22,G-14,69322,1,144.6,,3,,,,2238,44.7,
-5706,200901,88,213,E-10,69322,1,144.6,,2,,,,2424,,
-6145,201001,162,26,I-09,69322,1,144.6,,2,,,,2467,,
-11263,200601,134,11,E-12,69322,1,144.6,,4,,,,2524,,
-11271,200601,134,19,K-09,69322,1,144.7,,2,,,,2048,,
-9872,201301,89,11,E-12,69322,1,144.7,,3,,,,2336,,
-6380,201001,89,21,H-10,69322,1,144.7,,2,,,,2518,,
-7592,201101,162,28,E-10,69322,1,144.7,,3,,,,2560,,
-14129,201501,94,29,C-08,69322,1,144.7,,2,,,,2586,,
-11265,200601,134,13,F-11,69322,1,144.8,,3,,,,2332,,
-5703,200901,88,210,F-11,69322,1,144.8,,2,,,,2402,,
-7583,201101,162,19,I-12,69322,1,144.8,,2,,,,2528,,
1010950,200001,88,62,F-07,69322,1,145,,2,,,,2110,,
1063191,200101,88,26,K-10,69322,1,145,,2,,,,2322,,
1063188,200101,88,23,H-10,69322,1,145,,2,,,,2430,,
1063177,200101,88,12,I-12,69322,1,145,,2,,,,2470,,
-2884,200701,88,26,G-12,69322,1,145,,3,,,,2504,49.3,
1010705,200001,89,29,D-09,69322,1,145,,3,,,,2540,,
-2918,200701,88,60,G-06,69322,1,145,,2,,,,2560,46.8,
1010705,200001,89,29,D-09,69322,1,145,,3,,,,2714,,
-2890,200701,88,32,J-10,69322,1,145,,3,,,,2892,48.8,
-18740,201901,94,20,G-11,69322,2,145.1,,2,2,1,6,1852,,
-7593,201101,162,29,D-10,69322,1,145.1,,2,,,,2548,,
-4435,200801,88,201,G-12,69322,2,145.2,,2,2,1,5,1844,,
-11709,200601,88,221,G-08,69322,2,145.2,,2,2,1,6,1956,,
-9373,201201,162,229,G-11,69322,1,145.2,,2,,,,2494,,
-9757,201301,162,13,G-12,69322,1,145.3,,2,,,,2216,43.5,
-4042,200801,88,12,E-12,69322,2,145.3,,3,6,2,6,2316,,
-7507,201101,89,16,H-11,69322,1,145.3,,2,,,,2326,,
-11288,200601,134,36,I-07,69322,1,145.3,,0,,,,2518,,
-2882,200701,88,24,F-13,69322,2,145.4,,3,0,0,0,1694,,
-11290,200601,134,38,K-07,69322,1,145.4,,2,,,,2134,,
-11688,200601,88,200,H-13,69322,1,145.4,,2,,,,2308,42.9,
-2907,200701,88,49,J-08,69322,1,145.4,,3,,,,2508,45.4,
-13940,201501,162,22,K-11,69322,1,145.5,,2,,,,2428,,
-17341,201701,94,231,H-11,69322,2,145.6,,2,2,1,6,1896,,
-13936,201501,162,18,I-12,69322,1,145.6,,2,,,,2564,,
-2878,200701,88,20,I-14,69322,1,145.6,,3,,,,2768,46.2,
-16373,201701,94,33,F-09,69322,2,145.7,,3,3,2,6,2230,,
-9064,201201,89,18,E-12,69322,1,145.7,,3,,,,2318,,
-18969,201901,94,63,I-05,69322,2,145.8,,2,2,1,6,2110,,
-7588,201101,162,24,H-10,69322,1,145.8,,2,,,,2364,,
-8477,201201,162,6,H-15,69322,1,145.8,,2,,,,2404,,
-9273,201201,162,219,I-13,69322,1,145.8,,2,,,,2464,,
-9278,201201,162,224,F-13,69322,1,145.8,,3,,,,2482,,
-9870,201301,89,9,H-13,69322,1,145.8,,3,,,,2546,,
-9381,201201,162,237,B-08,69322,1,145.9,,2,,,,2502,,
-9058,201201,89,12,J-12,69322,1,145.9,,3,,,,2782,,
-2826,200701,89,30,J-09,69322,1,146,,2,,,,1764,,
-18770,201901,162,18,J-10,69322,2,146,,2,2,1,5,1880,,
-4821,200901,88,16,I-12,69322,2,146,,3,3,2,6,2240,,
1010914,200001,88,24,F-11,69322,1,146,,3,,,,2438,,
1010684,200001,89,8,G-14,69322,1,146,,3,,,,2570,,
1010705,200001,89,29,D-09,69322,1,146,,3,,,,2572,,
-13941,201501,162,23,K-10,69322,1,146,,2,,,,2592,,
-9074,201201,89,28,K-10,69322,1,146,,3,,,,2648,,
1063177,200101,88,12,I-12,69322,1,146,,2,,,,2682,,
-6151,201001,162,32,C-09,69322,1,146.1,,2,,,,2418,,
-11262,200601,134,10,G-13,69322,1,146.2,,4,,,,2236,,
-7506,201101,89,15,G-11,69322,1,146.3,,2,,,,2718,,
-4846,200901,88,41,K-08,69322,1,146.4,,3,,,,2294,,
-11263,200601,134,11,E-12,69322,1,146.4,,3,,,,2484,,
-17343,201701,94,233,H-09,69322,1,146.4,,2,,,,2720,45.6,
-2826,200701,89,30,J-09,69322,1,146.5,,2,,,,2332,,
-14116,201501,94,40,D-07,69322,1,146.5,,2,,,,2388,,
-9873,201301,89,12,E-11,69322,1,146.5,,4,,,,2554,,
-11278,200601,134,26,F-09,69322,1,146.5,,2,,,,2628,,
-16325,201701,94,15,E-11,69322,2,146.6,,4,0,4,1,1810,,
-6370,201001,89,11,F-14,69322,2,146.6,,2,5,1,6,1908,,
-16532,201701,94,72,B-08,69322,1,146.6,,2,,,,2625,,
-2831,200701,89,35,C-08,69322,1,146.6,,2,,,,2820,,
-18742,201901,94,22,I-11,69322,2,146.7,,2,2,1,6,1962,,
-8489,201201,162,18,H-11,69322,1,146.7,,2,,,,2262,,
-6139,201001,162,20,J-10,69322,1,146.7,,2,,,,2384,,
-18864,201901,94,36,E-08,69322,1,146.7,,2,,,,2492,,
-11259,200601,134,7,J-13,69322,1,146.7,,4,,,,2668,,
-9064,201201,89,18,E-12,69322,1,146.7,,3,,,,2674,,
-17341,201701,94,231,H-11,69322,1,146.7,,2,,,,2704,46.2,
-18981,201901,162,40,F-07,69322,1,146.7,,3,,,,2722,,
-7597,201101,162,33,B-08,69322,1,146.8,,2,,,,2412,,
-11704,200601,88,216,E-09,69322,1,146.8,,2,,,,2694,44.3,
-7580,201101,162,16,F-12,69322,1,146.8,,2,,,,2740,,
-9272,201201,162,218,I-12,69322,1,146.8,,3,,,,2874,,
-16348,201701,162,9,J-13,69322,1,146.9,,2,,,,2818,,
-2884,200701,88,26,G-12,69322,2,147,,3,0,4,1,2076,,
-16327,201701,94,17,G-11,69322,2,147,,3,3,2,6,2335,,
1063400,200101,89,17,J-13,69322,1,147,,2,,,,2472,,
1010950,200001,88,62,F-07,69322,1,147,,2,,,,2520,,
-11285,200601,134,33,F-07,69322,1,147,,2,,,,2524,,
1010929,200001,88,39,F-09,69322,1,147,,2,,,,2540,,
1010916,200001,88,26,E-10,69322,1,147,,3,,,,2678,,
-6136,201001,162,17,H-11,69322,1,147,,3,,,,2706,,
-2879,200701,88,21,H-14,69322,1,147,,3,,,,2718,45.1,
1063203,200101,88,38,H-08,69322,1,147,,2,,,,2774,,
-18742,201901,94,22,I-11,69322,1,147.1,,2,,,,2520,,
-16349,201701,162,10,H-13,69322,1,147.1,,3,,,,2526,,
-2905,200701,88,47,H-08,69322,1,147.1,,2,,,,2542,50.3,
-2827,200701,89,31,I-09,69322,1,147.1,,2,,,,2598,,
-11685,200601,88,197,J-12,69322,2,147.2,,2,2,1,6,1938,,
-7515,201101,89,24,I-09,69322,1,147.2,,2,,,,2588,,
-6129,201001,162,10,I-13,69322,1,147.2,,2,,,,2746,,
-6371,201001,89,12,F-13,69322,1,147.3,,2,,,,2170,,
-16326,201701,94,16,F-11,69322,2,147.3,,4,3,2,6,2175,,
-7592,201101,162,28,E-10,69322,1,147.3,,2,,,,2420,,
-7504,201101,89,13,E-11,69322,1,147.3,,3,,,,2552,,
-17329,201701,94,219,D-10,69322,2,147.5,,2,2,1,6,2100,,
-4042,200801,88,12,E-12,69322,2,147.5,,3,6,2,6,2124,,
-9052,201201,89,6,H-14,69322,1,147.5,,3,,,,2704,,
-18742,201901,94,22,I-11,69322,2,147.6,,2,2,1,6,2282,,
-11264,200601,134,12,E-11,69322,1,147.6,,3,,,,2716,,
-14044,201501,162,56,K-06,69322,1,147.6,,2,,,,2750,,
-6135,201001,162,16,G-11,69322,1,147.6,,2,,,,2796,,
-9057,201201,89,11,J-13,69322,1,147.6,,3,,,,2828,,
-13947,201501,162,29,E-10,69322,2,147.7,,2,2,1,5,2078,,
-11259,200601,134,7,J-13,69322,2,147.7,,5,0,4,1,2126,,
-6373,201001,89,14,G-12,69322,1,147.7,,2,,,,2506,,
-7572,201101,162,8,J-14,69322,1,147.7,,3,,,,2568,,
-6138,201001,162,19,I-10,69322,1,147.7,,3,,,,2638,,
-13936,201501,162,18,I-12,69322,2,147.8,,2,2,1,6,2018,,
-13976,201501,162,32,F-08,69322,1,147.8,,2,,,,2618,,
-6376,201001,89,17,J-12,69322,1,147.8,,2,,,,2748,,
-9374,201201,162,230,F-11,69322,1,147.9,,2,,,,2482,,
-6385,201001,89,26,B-08,69322,1,147.9,,2,,,,2680,,
-9873,201301,89,12,E-11,69322,1,147.9,,3,,,,2776,,
-18954,201901,94,62,J-05,69322,1,147.9,,3,,,,2942,,
-7573,201101,162,9,I-14,69322,2,148,,4,0,4,1,2126,,
1010897,200001,88,7,H-15,69322,1,148,,3,,,,2544,,
1010705,200001,89,29,D-09,69322,1,148,,3,,,,2686,,
-6144,201001,162,25,J-09,69322,1,148,,2,,,,2718,,
1010684,200001,89,8,G-14,69322,1,148,,3,,,,2808,,
-9273,201201,162,219,I-13,69322,1,148,,3,,,,2818,,
1010682,200001,89,6,I-14,69322,1,148,,2,,,,2886,,
1010897,200001,88,7,H-15,69322,1,148,,3,,,,2910,,
-6135,201001,162,16,G-11,69322,1,148.1,,2,,,,2602,,
-13943,201501,162,25,I-10,69322,1,148.1,,2,,,,2636,,
-11689,200601,88,201,H-12,69322,2,148.2,,2,2,1,6,2254,,
-11263,200601,134,11,E-12,69322,1,148.2,,4,,,,2908,,
-18765,201901,162,13,I-12,69322,2,148.3,,2,2,1,5,2012,,
-11274,200601,134,22,I-09,69322,1,148.3,,2,,,,2064,,
-8510,201201,162,39,I-07,69322,1,148.3,,2,,,,2428,,
-2837,200701,89,41,F-07,69322,1,148.3,,2,,,,2550,,
-13927,201501,162,9,H-14,69322,1,148.3,,2,,,,2680,,
-2840,200701,89,44,I-07,69322,1,148.3,,2,,,,2718,,
-5699,200901,88,206,G-13,69322,1,148.4,,2,,,,2618,,
-11691,200601,88,203,G-13,69322,1,148.4,,2,,,,2650,40.3,
-9064,201201,89,18,E-12,69322,1,148.4,,3,,,,2810,,
-9064,201201,89,18,E-12,69322,1,148.5,,3,,,,2474,,
-9113,201201,89,46,B-08,69322,1,148.5,,2,,,,2662,,
-7595,201101,162,31,C-09,69322,2,148.6,,2,2,1,6,2156,,
-4042,200801,88,12,E-12,69322,2,148.6,,3,6,2,6,2520,,
-6139,201001,162,20,J-10,69322,1,148.6,,2,,,,2578,,
-13943,201501,162,25,I-10,69322,1,148.6,,2,,,,2580,,
-11274,200601,134,22,I-09,69322,1,148.6,,2,,,,2692,,
-9870,201301,89,9,H-13,69322,1,148.6,,3,,,,2842,,
-9833,201301,162,29,B-08,69322,1,148.6,,3,,,,3050,55,
-4844,200901,88,39,I-08,69322,1,148.7,,3,,,,2326,,
-2907,200701,88,49,J-08,69322,1,148.7,,3,,,,2678,48.2,
-6151,201001,162,32,C-09,69322,1,148.7,,2,,,,2688,,
-7502,201101,89,10,G-13,69322,1,148.7,,2,,,,2862,,
-9278,201201,162,224,F-13,69322,1,148.7,,3,,,,2914,,
-6130,201001,162,11,H-13,69322,1,148.8,,3,,,,2452,,
-16336,201701,94,8,J-14,69322,1,148.8,,3,,,,2600,,
-6138,201001,162,19,I-10,69322,1,148.9,,2,,,,2594,,
-6131,201001,162,12,G-13,69322,1,148.9,,2,,,,2620,,
-17342,201701,94,232,H-10,69322,1,148.9,,2,,,,2662,44.4,
-17330,201701,94,220,G-11,69322,1,148.9,,2,,,,2718,44,
-9872,201301,89,11,E-12,69322,1,148.9,,3,,,,2720,,
-9751,201301,162,7,I-14,69322,1,149,,3,,,,2638,50.6,
1063411,200101,89,28,C-09,69322,1,149,,3,,,,2660,,
-7593,201101,162,29,D-10,69322,1,149,,3,,,,2672,,
1010900,200001,88,10,F-13,69322,1,149,,3,,,,2698,,
-13944,201501,162,26,H-10,69322,1,149,,2,,,,2698,,
1010898,200001,88,8,G-15,69322,1,149,,3,,,,2708,,
-5700,200901,88,207,G-12,69322,1,149,,2,,,,2744,,
1010892,200001,88,2,I-16,69322,1,149,,3,,,,2880,,
1010900,200001,88,10,F-13,69322,1,149,,3,,,,2932,,
-16327,201701,94,17,G-11,69322,1,149,,3,,,,3020,,
1010916,200001,88,26,E-10,69322,1,149,,3,,,,3098,,
-16327,201701,94,17,G-11,69322,2,149.1,,3,0,4,1,2110,,
-14129,201501,94,29,C-08,69322,2,149.1,,2,2,1,6,2112,,
-11288,200601,134,36,I-07,69322,1,149.1,,0,,,,2560,,
-6384,201001,89,25,D-10,69322,1,149.1,,2,,,,2634,,
-11298,200601,134,46,I-05,69322,1,149.1,,2,,,,2654,,
-8497,201201,162,26,E-09,69322,1,149.1,,2,,,,2728,,
-6136,201001,162,17,H-11,69322,1,149.1,,3,,,,3048,,
-13960,201501,94,26,D-09,69322,2,149.2,,2,2,1,6,1792,,
-9281,201201,162,227,H-12,69322,1,149.2,,3,,,,2754,,
-17326,201701,94,216,J-09,69322,2,149.3,,2,2,1,6,2130,,
-11268,200601,134,16,I-11,69322,1,149.3,,3,,,,2610,,
