"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log10.width","log10.weight","log.width","log.weight","Cooks_D","SC"
"7394",NA,-15327,201601,94,25,"L-08",68560,1,NA,113.7,3,NA,NA,NA,478,22.3,NA,"2016",2.05576046468773,2.67942789661212,4.73356340075649,6.16961073249146,3.36124269436001e-06,"OS"
"7396",NA,-17610,201801,94,38,"E-08",68560,1,NA,113.7,4,NA,NA,NA,520,24.5,NA,"2018",2.05576046468773,2.7160033436348,4.73356340075649,6.25382881157547,0.000338147746767717,"OS"
"7397",NA,-17684,201801,162,53,"I-06",68560,1,NA,113.7,3,NA,NA,NA,510,24.6,NA,"2018",2.05576046468773,2.70757017609794,4.73356340075649,6.23441072571837,0.000212332249755862,"OS"
"7398",NA,-17327,201701,94,217,"E-09",68560,1,NA,113.7,4,NA,NA,NA,472,22,NA,"2017",2.05576046468773,2.67394199863409,4.73356340075649,6.15697898558556,4.22181321710847e-07,"OS"
"7399",NA,-17327,201701,94,217,"E-09",68560,1,NA,113.7,4,NA,NA,NA,472,22,NA,"2017",2.05576046468773,2.67394199863409,4.73356340075649,6.15697898558556,4.22181321710847e-07,"OS"
"7400",NA,-16833,201701,94,103,"H-01",68560,1,NA,113.7,3,NA,NA,NA,450,24.6,NA,"2017",2.05576046468773,2.65321251377534,4.73356340075649,6.10924758276437,0.000100655076955588,"OS"
"7402",475,-6171,201001,162,52,"E-05",68560,1,NA,113.8,3,NA,NA,NA,472,24.4,NA,"2010",2.05614226205905,2.67394199863409,4.73444252169223,6.15697898558556,1.38332759729439e-06,"OS"
"7404",NA,-11972,201401,162,108,"F-01",68560,1,NA,113.8,3,NA,NA,NA,520,22.5,NA,"2014",2.05614226205905,2.7160033436348,4.73444252169223,6.25382881157547,0.000318645949513044,"OS"
"7405",NA,-15297,201601,162,61,"D-06",68560,1,NA,113.8,4,NA,NA,NA,482,25.6,NA,"2016",2.05614226205905,2.68304703823885,4.73444252169223,6.1779441140506,8.65885030023041e-06,"OS"
"7407",NA,-15243,201601,162,7,"G-12",68560,1,NA,113.8,4,NA,NA,NA,448,25,NA,"2016",2.05614226205905,2.65127801399814,4.73444252169223,6.10479323241498,0.000130608217784087,"OS"
"7408",NA,-17632,201801,94,69,"F-05",68560,1,NA,113.8,4,NA,NA,NA,510,25.3,NA,"2018",2.05614226205905,2.70757017609794,4.73444252169223,6.23441072571837,0.000197004859059262,"OS"
"7409",NA,-17686,201801,162,55,"H-05",68560,1,NA,113.8,3,NA,NA,NA,514,23.7,NA,"2018",2.05614226205905,2.71096311899528,4.73444252169223,6.24222326545517,0.000242445716081913,"OS"
"7413",NA,-8562,201201,162,91,"F-01",68560,1,NA,113.9,3,NA,NA,NA,532,25.3,NA,"2012",2.0565237240791,2.72591163229505,4.73532087045314,6.27664348934164,0.000474960104413897,"OS"
"7414",NA,-10832,201401,162,8,"I-13",68560,1,NA,113.9,3,NA,NA,NA,458,21.8,NA,"2014",2.0565237240791,2.66086547800387,4.73532087045314,6.12686918411419,5.79618905037538e-05,"OS"
"7415",NA,-12126,201401,162,148,"K-25",68560,1,NA,113.9,4,NA,NA,NA,494,22.6,NA,"2014",2.0565237240791,2.69372694892365,4.73532087045314,6.20253551718792,5.24630700085309e-05,"OS"
"7416",NA,-15362,201601,94,60,"F-04",68560,1,NA,113.9,3,NA,NA,NA,494,25.3,NA,"2016",2.0565237240791,2.69372694892365,4.73532087045314,6.20253551718792,5.24630700085309e-05,"OS"
"7418",NA,-15255,201601,162,19,"J-11",68560,1,NA,113.9,4,NA,NA,NA,450,23.5,NA,"2016",2.0565237240791,2.65321251377534,4.73532087045314,6.10924758276437,0.000122613877431314,"OS"
"7419",1211,1010922,200001,88,32,"B-06",68560,1,NA,114,3,NA,NA,NA,440,NA,NA,"2000",2.05690485133647,2.64345267648619,4.7361984483945,6.08677472691231,0.000256065189044728,"OS"
"7420",1221,1010925,200001,88,35,"B-05",68560,1,NA,114,3,NA,NA,NA,484,NA,NA,"2000",2.05690485133647,2.68484536164441,4.7361984483945,6.18208490671663,7.29414236211251e-06,"OS"
"7421",16,-11511,200601,88,23,"F-10",68560,1,NA,114,3,NA,NA,NA,452,21.3,NA,"2006",2.05690485133647,2.65513843481138,4.7361984483945,6.11368217983223,0.00011496048748281,"OS"
"7423",NA,-15488,201601,162,100,"HG1918",68560,1,NA,114,3,NA,NA,NA,524,23.4,NA,"2016",2.05690485133647,2.71933128698373,4.7361984483945,6.26149168432104,0.000334261939153096,"OS"
"7424",NA,-15246,201601,162,10,"H-14",68560,1,NA,114,3,NA,NA,NA,478,24.1,NA,"2016",2.05690485133647,2.67942789661212,4.7361984483945,6.16961073249146,6.39828641273049e-08,"OS"
"7425",NA,-15270,201601,162,34,"F-08",68560,1,NA,114,4,NA,NA,NA,492,24.9,NA,"2016",2.05690485133647,2.69196510276736,4.7361984483945,6.19847871649231,3.50196387489236e-05,"OS"
"7426",NA,-18020,201801,162,161,"K-26",68560,1,NA,114,4,NA,NA,NA,498,22.9,NA,"2018",2.05690485133647,2.69722934275972,4.7361984483945,6.21060007702465,6.88290089251324e-05,"OS"
"7427",NA,-16833,201701,94,103,"H-01",68560,1,NA,114,3,NA,NA,NA,490,26.8,NA,"2017",2.05690485133647,2.69019608002851,4.7361984483945,6.19440539110467,2.61982944400669e-05,"OS"
"7428",169,-11549,200601,88,61,"D-04",68560,1,NA,114.1,3,NA,NA,NA,448,21.4,NA,"2006",2.05728564441821,2.65127801399814,4.73707525686803,6.10479323241498,0.000168587558999349,"OS"
"7430",2298,-3471,200701,88,129,"F-22",68560,1,NA,114.1,3,NA,NA,NA,492,22.4,NA,"2007",2.05728564441821,2.69196510276736,4.73707525686803,6.19847871649231,2.90527238076463e-05,"OS"
"7431",5634,-5225,200901,89,107,"G-19",68560,1,NA,114.1,3,NA,NA,NA,474,24,NA,"2009",2.05728564441821,2.67577834167409,4.73707525686803,6.16120732169508,3.68579321942822e-06,"OS"
"7435",NA,-17588,201801,162,33,"F-07",68560,1,NA,114.1,3,NA,NA,NA,476,25.5,NA,"2018",2.05728564441821,2.67760695272049,4.73707525686803,6.16541785423142,1.19693646077642e-06,"OS"
"7436",NA,-15262,201601,162,25,"F-09",68560,1,NA,114.1,3,NA,NA,NA,470,29.8,NA,"2016",2.05728564441821,2.67209785793572,4.73707525686803,6.1527326947041,1.28302870410987e-05,"OS"
"7438",NA,-17612,201801,94,40,"G-08",68560,1,NA,114.1,4,NA,NA,NA,496,23.3,NA,"2018",2.05728564441821,2.6954816764902,4.73707525686803,6.20657592672493,4.86943478659333e-05,"OS"
"7439",NA,-17720,201801,162,61,"F-03",68560,1,NA,114.1,3,NA,NA,NA,480,22.9,NA,"2018",2.05728564441821,2.68124123737559,4.73707525686803,6.17378610390194,2.9941440849738e-07,"OS"
"7441",363,-6152,201001,162,33,"B-07",68560,1,NA,114.2,3,NA,NA,NA,492,22.3,NA,"2010",2.05766610390983,2.69196510276736,4.73795129722191,6.19847871649231,2.36539475837912e-05,"OS"
"7444",NA,-12009,201401,162,134,"J-23",68560,1,NA,114.2,3,NA,NA,NA,470,24,NA,"2014",2.05766610390983,2.67209785793572,4.73795129722191,6.1527326947041,1.68422428700829e-05,"OS"
"7445",NA,-12010,201401,162,135,"I-23",68560,1,NA,114.2,3,NA,NA,NA,460,23.7,NA,"2014",2.05766610390983,2.66275783168157,4.73795129722191,6.13122648948314,6.92179145846516e-05,"OS"
"7446",NA,-10842,201401,94,12,"F-13",68560,1,NA,114.2,3,NA,NA,NA,416,18.2,NA,"2014",2.05766610390983,2.61909333062674,4.73795129722191,6.03068526026126,0.00078559915307331,"OS"
"7448",NA,-15264,201601,162,27,"D-09",68560,1,NA,114.3,3,NA,NA,NA,445,23.9,NA,"2016",2.05804623039528,2.64836001098093,4.73882657080077,6.09807428216624,0.000235146299406787,"OS"
"7449",NA,-16803,201701,94,125,"G-19",68560,1,NA,114.3,3,NA,NA,NA,460,22.7,NA,"2017",2.05804623039528,2.66275783168157,4.73882657080077,6.13122648948314,7.81252849429236e-05,"OS"
"7450",27,-11512,200601,88,24,"E-10",68560,1,NA,114.4,3,NA,NA,NA,524,22.6,NA,"2006",2.05842602445701,2.71933128698373,4.7397010789457,6.26149168432104,0.000260970131593743,"OS"
"7452",NA,-8520,201201,162,43,"E-07",68560,1,NA,114.4,3,NA,NA,NA,450,22.1,NA,"2012",2.05842602445701,2.65321251377534,4.7397010789457,6.10924758276437,0.000186643325395865,"OS"
"7456",NA,-16676,201701,94,119,"I-18",68560,1,NA,114.4,4,NA,NA,NA,440,22.8,NA,"2017",2.05842602445701,2.64345267648619,4.7397010789457,6.08677472691231,0.000326270295786436,"OS"
"7457",NA,-16789,201701,94,136,"J-23",68560,1,NA,114.4,3,NA,NA,NA,480,25,NA,"2017",2.05842602445701,2.68124123737559,4.7397010789457,6.17378610390194,1.04483180122804e-06,"OS"
"7458",401,-6155,201001,162,36,"E-07",68560,1,NA,114.5,3,NA,NA,NA,486,21.7,NA,"2010",2.05880548667591,2.68663626926229,4.74057482299429,6.18620862390049,7.89263580095203e-07,"OS"
"7460",NA,-10835,201401,162,11,"E-12",68560,1,NA,114.5,4,NA,NA,NA,502,21.9,NA,"2014",2.05880548667591,2.70070371714502,4.74057482299429,6.21860011969173,5.22650554328322e-05,"OS"
"7461",NA,-17554,201801,162,13,"E-11",68560,1,NA,114.5,3,NA,NA,NA,472,24.3,NA,"2018",2.05880548667591,2.67394199863409,4.74057482299429,6.15697898558556,2.3364394762921e-05,"OS"
"7464",NA,-16675,201701,94,118,"IH1918",68560,1,NA,114.5,4,NA,NA,NA,525,25.7,NA,"2017",2.05880548667591,2.72015930340596,4.74057482299429,6.26339826259162,0.000255976666467959,"OS"
"7467",NA,-11977,201401,162,113,"G-21",68560,1,NA,114.6,3,NA,NA,NA,532,24.8,NA,"2014",2.05918461763137,2.72591163229505,4.74144780428064,6.27664348934164,0.000326301214334596,"OS"
"7469",NA,-17585,201801,162,30,"C-07",68560,1,NA,114.6,3,NA,NA,NA,520,22.6,NA,"2018",2.05918461763137,2.7160033436348,4.74144780428064,6.25382881157547,0.00018494099824089,"OS"
"7470",NA,-16834,201701,94,104,"G-01",68560,1,NA,114.6,3,NA,NA,NA,465,18,NA,"2017",2.05918461763137,2.66745295288995,4.74144780428064,6.14203740558736,6.85035586607395e-05,"OS"
"7471",NA,-16672,201701,94,115,"G-18",68560,1,NA,114.6,3,NA,NA,NA,455,16.5,NA,"2017",2.05918461763137,2.65801139665711,4.74144780428064,6.12029741895095,0.000157023304835567,"OS"
"7472",NA,-17720,201801,162,61,"F-03",68560,1,NA,114.6,3,NA,NA,NA,498,27.8,NA,"2018",2.05918461763137,2.69722934275972,4.74144780428064,6.21060007702465,2.64201399873747e-05,"OS"
"7473",NA,-16673,201701,94,116,"HG1918",68560,1,NA,114.6,4,NA,NA,NA,470,23,NA,"2017",2.05918461763137,2.67209785793572,4.74144780428064,6.1527326947041,3.82390313803143e-05,"OS"
"7476",NA,-8516,201201,162,48,"A-07",68560,1,NA,114.7,3,NA,NA,NA,462,21.8,NA,"2012",2.05956341790127,2.66464197555613,4.74232002413533,6.13556489108174,0.000101207485556323,"OS"
"7477",NA,-8562,201201,162,91,"F-01",68560,1,NA,114.7,3,NA,NA,NA,488,23.6,NA,"2012",2.05956341790127,2.68841982200271,4.74232002413533,6.19031540585315,4.22219254729967e-07,"OS"
"7478",NA,-10834,201401,162,10,"G-13",68560,1,NA,114.7,3,NA,NA,NA,472,23,NA,"2014",2.05956341790127,2.67394199863409,4.74232002413533,6.15697898558556,3.44720762350446e-05,"OS"
"7479",NA,-17857,201801,94,133,"JI2221",68560,1,NA,114.7,3,NA,NA,NA,518,24.8,NA,"2018",2.05956341790127,2.71432975974523,4.74232002413533,6.24997524225948,0.000151784717698775,"OS"
"7481",NA,-16671,201701,94,114,"GF1918",68560,1,NA,114.7,3,NA,NA,NA,485,23.1,NA,"2017",2.05956341790127,2.68574173860226,4.74232002413533,6.18414889093748,3.09663046200342e-07,"OS"
"7482",NA,-15400,201601,162,97,"F-19",68560,1,NA,114.8,3,NA,NA,NA,458,23.3,NA,"2016",2.05994188806195,2.66086547800387,4.74319148388547,6.12686918411419,0.000150724977305416,"OS"
"7483",NA,-17589,201801,162,25,"F-09",68560,1,NA,114.8,3,NA,NA,NA,498,25.4,NA,"2018",2.05994188806195,2.69722934275972,4.74319148388547,6.21060007702465,1.67805201047162e-05,"OS"
"7484",NA,-15513,201601,94,107,"I-20",68560,1,NA,114.8,3,NA,NA,NA,460,23.6,NA,"2016",2.05994188806195,2.66275783168157,4.74319148388547,6.13122648948314,0.000130529425689354,"OS"
"7485",NA,-17586,201801,162,31,"D-07",68560,1,NA,114.8,3,NA,NA,NA,504,24.9,NA,"2018",2.05994188806195,2.70243053644553,4.74319148388547,6.22257626807137,4.14520185505654e-05,"OS"
"7486",NA,-17810,201801,94,119,"JI2019",68560,1,NA,114.8,3,NA,NA,NA,470,22.6,NA,"2018",2.05994188806195,2.67209785793572,4.74319148388547,6.1527326947041,5.21204708297561e-05,"OS"
"7488",NA,-12317,201401,162,202,"L-29",68560,1,NA,114.9,3,NA,NA,NA,460,21.5,NA,"2014",2.06032002868829,2.66275783168157,4.74406218485471,6.13122648948314,0.000142577432462171,"OS"
"7490",NA,-19245,201901,162,69,"A-02",68560,1,NA,114.9,3,NA,NA,NA,468,23.2,NA,"2019",2.06032002868829,2.67024585307412,4.74406218485471,6.14846829591765,7.3445298697627e-05,"OS"
"7492",1220,1010922,200001,88,32,"B-06",68560,1,NA,115,3,NA,NA,NA,476,NA,NA,"2000",2.06069784035361,2.67760695272049,4.74493212836325,6.16541785423142,3.33355115931459e-05,"OS"
"7493",1225,1010684,200001,89,8,"G-14",68560,1,NA,115,3,NA,NA,NA,490,NA,NA,"2000",2.06069784035361,2.69019608002851,4.74493212836325,6.19440539110467,1.17924153117632e-08,"OS"
"7494",NA,-8923,201201,162,179,"H-24",68560,1,NA,115,3,NA,NA,NA,494,24.2,NA,"2012",2.06069784035361,2.69372694892365,4.74493212836325,6.20253551718792,2.19127516445209e-06,"OS"
"7497",NA,-15292,201601,162,56,"G-06",68560,1,NA,115,3,NA,NA,NA,492,23.1,NA,"2016",2.06069784035361,2.69196510276736,4.74493212836325,6.19847871649231,4.72609640922043e-07,"OS"
"7498",NA,-17890,201801,162,127,"G-23",68560,1,NA,115,3,NA,NA,NA,520,NA,NA,"2018",2.06069784035361,2.7160033436348,4.74493212836325,6.25382881157547,0.000132357146565626,"OS"
"7499",NA,-15243,201601,162,7,"G-12",68560,1,NA,115,4,NA,NA,NA,492,24.8,NA,"2016",2.06069784035361,2.69196510276736,4.74493212836325,6.19847871649231,4.72609640922043e-07,"OS"
"7500",NA,-15270,201601,162,34,"F-08",68560,1,NA,115,3,NA,NA,NA,512,25.8,NA,"2016",2.06069784035361,2.70926996097583,4.74493212836325,6.23832462503951,7.18195254579088e-05,"OS"
"7501",NA,-17703,201801,162,71,"C-02",68560,1,NA,115,3,NA,NA,NA,470,23.1,NA,"2018",2.06069784035361,2.67209785793572,4.74493212836325,6.1527326947041,6.81083796133625e-05,"OS"
"7504",NA,-8607,201201,162,135,"F-21",68560,1,NA,115.1,3,NA,NA,NA,434,21,NA,"2012",2.06107532362979,2.63748972951251,4.74580131572784,6.07304453410041,0.000592354996840126,"OS"
"7505",NA,-11974,201401,162,110,"G-19",68560,1,NA,115.1,3,NA,NA,NA,476,25.3,NA,"2014",2.06107532362979,2.67760695272049,4.74580131572784,6.16541785423142,3.95668243101913e-05,"OS"
"7506",NA,-15292,201601,162,56,"G-06",68560,1,NA,115.1,3,NA,NA,NA,500,23.9,NA,"2016",2.06107532362979,2.69897000433602,4.74580131572784,6.21460809842219,1.1027014897167e-05,"OS"
"7507",NA,-17633,201801,94,70,"E-05",68560,1,NA,115.1,4,NA,NA,NA,506,26.1,NA,"2018",2.06107532362979,2.7041505168398,4.74580131572784,6.22653666928747,3.19375149706518e-05,"OS"
"7508",NA,-17718,201801,162,59,"F-04",68560,1,NA,115.1,3,NA,NA,NA,506,22.7,NA,"2018",2.06107532362979,2.7041505168398,4.74580131572784,6.22653666928747,3.19375149706518e-05,"OS"
"7510",1628,-2878,200701,88,20,"I-14",68560,1,NA,115.2,3,NA,NA,NA,466,21.6,NA,"2007",2.06145247908719,2.66838591669,4.74666974826179,6.14418563412565,0.000119983127926765,"OS"
"7511",1662,-2880,200701,88,22,"G-14",68560,1,NA,115.2,4,NA,NA,NA,490,18.1,NA,"2007",2.06145247908719,2.69019608002851,4.74666974826179,6.19440539110467,1.30838232258049e-06,"OS"
"7512",158,-7915,201101,89,78,"C-05",68560,1,NA,115.2,3,NA,NA,NA,501,23.7,NA,"2011",2.06145247908719,2.69983772586725,4.74666974826179,6.21660610108486,1.0193976513752e-05,"OS"
"7514",NA,-17702,201801,162,70,"C-01",68560,1,NA,115.2,3,NA,NA,NA,450,22.1,NA,"2018",2.06145247908719,2.65321251377534,4.74666974826179,6.10924758276437,0.000316072081407884,"OS"
"7516",2048,-2902,200701,88,44,"E-08",68560,1,NA,115.3,3,NA,NA,NA,482,22.1,NA,"2007",2.0618293072947,2.68304703823885,4.74753742727501,6.1779441140506,2.3769227870117e-05,"OS"
"7517",NA,-17815,201801,94,124,"IH2019",68560,1,NA,115.3,4,NA,NA,NA,446,21.7,NA,"2018",2.0618293072947,2.64933485871214,4.74753742727501,6.10031895202006,0.000401421655464306,"OS"
"7519",NA,-16676,201701,94,119,"I-18",68560,1,NA,115.3,4,NA,NA,NA,510,23.6,NA,"2017",2.0618293072947,2.70757017609794,4.74753742727501,6.23441072571837,3.78535099453873e-05,"OS"
"7525",NA,-19245,201901,162,69,"A-02",68560,1,NA,115.4,3,NA,NA,NA,492,22,NA,"2019",2.06220580881971,2.69196510276736,4.748404354074,6.19847871649231,1.90762203158919e-06,"OS"
"7527",NA,-16803,201701,94,125,"G-19",68560,1,NA,115.4,3,NA,NA,NA,515,24.5,NA,"2017",2.06220580881971,2.71180722904119,4.748404354074,6.24416690066374,5.68542496487369e-05,"OS"
"7528",NA,-17704,201801,162,72,"C-03",68560,1,NA,115.4,3,NA,NA,NA,476,24.8,NA,"2018",2.06220580881971,2.67760695272049,4.748404354074,6.16541785423142,6.14158204322479e-05,"OS"
"7529",NA,-16813,201701,94,135,"H-22",68560,1,NA,115.4,3,NA,NA,NA,500,23.8,NA,"2017",2.06220580881971,2.69897000433602,4.748404354074,6.21460809842219,3.12706433376949e-06,"OS"
"7531",NA,-11977,201401,162,113,"G-21",68560,1,NA,115.5,3,NA,NA,NA,468,24.8,NA,"2014",2.06258198422816,2.67024585307412,4.74927052996185,6.14846829591765,0.000135972207296669,"OS"
"7532",NA,-17820,201801,94,129,"IH2120",68560,1,NA,115.5,3,NA,NA,NA,448,21.8,NA,"2018",2.06258198422816,2.65127801399814,4.74927052996185,6.10479323241498,0.000407544704369803,"OS"
"7533",NA,-17703,201801,162,71,"C-02",68560,1,NA,115.5,3,NA,NA,NA,524,25.7,NA,"2018",2.06258198422816,2.71933128698373,4.74927052996185,6.26149168432104,0.000108279180997596,"OS"
"7534",NA,-17613,201801,94,41,"H-08",68560,1,NA,115.5,4,NA,NA,NA,514,25.8,NA,"2018",2.06258198422816,2.71096311899528,4.74927052996185,6.24222326545517,4.41401330286185e-05,"OS"
"7535",611,-6177,201001,162,58,"E-03",68560,1,NA,115.6,3,NA,NA,NA,516,23.2,NA,"2010",2.06295783408451,2.71264970162721,4.75013595623828,6.24610676548156,4.74147952523505e-05,"OS"
"7536",NA,-15362,201601,94,60,"F-04",68560,1,NA,115.6,3,NA,NA,NA,482,24.7,NA,"2016",2.06295783408451,2.68304703823885,4.75013595623828,6.1779441140506,4.12233900757498e-05,"OS"
"7537",NA,-17638,201801,94,75,"C-06",68560,1,NA,115.6,3,NA,NA,NA,550,26.3,NA,"2018",2.06295783408451,2.74036268949424,4.75013595623828,6.30991827822652,0.000374144547556368,"OS"
"7539",NA,-17729,201801,162,56,"H-04",68560,1,NA,115.6,3,NA,NA,NA,564,26.4,NA,"2018",2.06295783408451,2.75127910398334,4.75013595623828,6.33505425149806,0.000588049894556868,"OS"
"7540",NA,-11809,201401,162,71,"C-03",68560,1,NA,115.7,3,NA,NA,NA,486,25.1,NA,"2014",2.06333335895175,2.68663626926229,4.75100063419963,6.18620862390049,2.83192378839573e-05,"OS"
"7541",NA,-17863,201801,94,139,"H-23",68560,1,NA,115.7,3,NA,NA,NA,584,24,NA,"2018",2.06333335895175,2.7664128471124,4.75100063419963,6.36990098282823,0.000932373157911551,"OS"
"7544",NA,-11812,201401,162,74,"F-03",68560,1,NA,115.8,4,NA,NA,NA,506,23.3,NA,"2014",2.06370855939142,2.7041505168398,4.7518645651389,6.22653666928747,4.14476248717563e-06,"OS"
"7545",NA,-17851,201801,162,118,"GF2019",68560,1,NA,115.8,3,NA,NA,NA,474,NA,NA,"2018",2.06370855939142,2.67577834167409,4.7518645651389,6.16120732169508,0.000114822117750813,"OS"
"7546",NA,-15264,201601,162,27,"D-09",68560,1,NA,115.8,3,NA,NA,NA,498,22.6,NA,"2016",2.06370855939142,2.69722934275972,4.7518645651389,6.21060007702465,1.15504781164927e-06,"OS"
"7547",NA,-17720,201801,162,61,"F-03",68560,1,NA,115.8,3,NA,NA,NA,486,24,NA,"2018",2.06370855939142,2.68663626926229,4.7518645651389,6.18620862390049,3.40542609519177e-05,"OS"
"7548",2289,-3471,200701,88,129,"F-22",68560,1,NA,115.9,3,NA,NA,NA,522,24.2,NA,"2007",2.0640834359636,2.71767050300226,4.75272775034571,6.25766758788264,5.7730144731761e-05,"OS"
"7550",5005,-6447,201001,89,89,"F-02",68560,1,NA,115.9,4,NA,NA,NA,504,24.8,NA,"2010",2.0640834359636,2.70243053644553,4.75272775034571,6.22257626807137,5.60893665505206e-07,"OS"
"7551",173,-7927,201101,89,90,"E-19",68560,1,NA,115.9,3,NA,NA,NA,470,22.6,NA,"2011",2.0640834359636,2.67209785793572,4.75272775034571,6.1527326947041,0.000165974454777219,"OS"
"7553",NA,-8601,201201,162,129,"GF2019",68560,1,NA,115.9,4,NA,NA,NA,520,23.3,NA,"2012",2.0640834359636,2.7160033436348,4.75272775034571,6.25382881157547,4.69058564674001e-05,"OS"
"7554",NA,-17850,201801,162,117,"F-19",68560,1,NA,115.9,3,NA,NA,NA,498,NA,NA,"2018",2.0640834359636,2.69722934275972,4.75272775034571,6.21060007702465,2.52358314868283e-06,"OS"
"7555",NA,-17639,201801,94,76,"B-06",68560,1,NA,115.9,4,NA,NA,NA,526,23.4,NA,"2018",2.0640834359636,2.72098574415374,4.75272775034571,6.26530121273771,8.25910693115133e-05,"OS"
"7556",NA,-17723,201801,162,64,"D-04",68560,1,NA,115.9,3,NA,NA,NA,470,23.2,NA,"2018",2.0640834359636,2.67209785793572,4.75272775034571,6.1527326947041,0.000165974454777219,"OS"
"7559",1228,1063204,200101,88,39,"G-08",68560,1,NA,116,3,NA,NA,NA,500,NA,NA,"2001",2.06445798922692,2.69897000433602,4.75359019110636,6.21460809842219,1.7416806274938e-06,"OS"
"7560",1704,-2882,200701,88,24,"F-13",68560,1,NA,116,4,NA,NA,NA,486,NA,NA,"2007",2.06445798922692,2.68663626926229,4.75359019110636,6.18620862390049,4.70965161959611e-05,"OS"
"7561",5146,-4861,200901,88,56,"E-06",68560,1,NA,116,3,NA,NA,NA,506,22.6,NA,"2009",2.06445798922692,2.7041505168398,4.75359019110636,6.22653666928747,1.01701443922453e-06,"OS"
"7562",477,-6171,201001,162,52,"E-05",68560,1,NA,116,3,NA,NA,NA,483,23,NA,"2010",2.06445798922692,2.68394713075151,4.75359019110636,6.18001665365257,6.51447329660403e-05,"OS"
"7563",NA,-9008,201201,89,166,"M-27",68560,1,NA,116,4,NA,NA,NA,510,22.9,NA,"2012",2.06445798922692,2.70757017609794,4.75359019110636,6.23441072571837,6.47863713757862e-06,"OS"
"7565",NA,-15295,201601,162,59,"E-07",68560,1,NA,116,3,NA,NA,NA,528,26.3,NA,"2016",2.06445798922692,2.72263392253381,4.75359019110636,6.26909628370626,8.67727051597348e-05,"OS"
"7566",NA,-15247,201601,162,11,"I-14",68560,1,NA,116,3,NA,NA,NA,560,25.4,NA,"2016",2.06445798922692,2.7481880270062,4.75359019110636,6.32793678372919,0.000432622474553238,"OS"
"7568",NA,-17602,201801,94,30,"G-10",68560,1,NA,116,4,NA,NA,NA,548,25.5,NA,"2018",2.06445798922692,2.73878055848437,4.75359019110636,6.30627528694802,0.000274622017660399,"OS"
"7569",NA,-17607,201801,94,35,"B-08",68560,1,NA,116,4,NA,NA,NA,484,23.2,NA,"2018",2.06445798922692,2.68484536164441,4.75359019110636,6.18208490671663,5.87913304748347e-05,"OS"
"7570",NA,-16674,201701,94,117,"H-18",68560,1,NA,116,3,NA,NA,NA,555,26.6,NA,"2017",2.06445798922692,2.74429298312268,4.75359019110636,6.31896811374643,0.00036286777159015,"OS"
"7572",1641,-6584,201001,162,141,"G-22",68560,1,NA,116.1,3,NA,NA,NA,488,24.6,NA,"2010",2.06483221973857,2.68841982200271,4.75445188870385,6.19031540585315,4.32210252478915e-05,"OS"
"7573",NA,-11736,201401,162,27,"E-09",68560,1,NA,116.1,3,NA,NA,NA,542,27.2,NA,"2014",2.06483221973857,2.73399928653839,4.75445188870385,6.29526600143965,0.000193495080381851,"OS"
"7578",NA,-17604,201801,94,32,"E-10",68560,1,NA,116.1,4,NA,NA,NA,552,25.9,NA,"2018",2.06483221973857,2.7419390777292,4.75445188870385,6.31354804627709,0.000305500980458097,"OS"
"7581",387,-6154,201001,162,35,"D-07",68560,1,NA,116.2,3,NA,NA,NA,538,23.6,NA,"2010",2.06520612805431,2.73078227566639,4.75531284441781,6.28785856016178,0.000142861403415111,"OS"
"7582",NA,-15293,201601,162,57,"F-06",68560,1,NA,116.2,3,NA,NA,NA,522,23.7,NA,"2016",2.06520612805431,2.71767050300226,4.75531284441781,6.25766758788264,3.6716672561708e-05,"OS"
"7583",NA,-15295,201601,162,59,"E-07",68560,1,NA,116.2,3,NA,NA,NA,502,25.1,NA,"2016",2.06520612805431,2.70070371714502,4.75531284441781,6.21860011969173,2.4530714313895e-06,"OS"
"7584",NA,-15396,201601,162,93,"G-01",68560,1,NA,116.2,3,NA,NA,NA,490,21.2,NA,"2016",2.06520612805431,2.69019608002851,4.75531284441781,6.19440539110467,3.95495789817588e-05,"OS"
"7585",NA,-17850,201801,162,117,"F-19",68560,1,NA,116.2,3,NA,NA,NA,488,NA,NA,"2018",2.06520612805431,2.68841982200271,4.75531284441781,6.19031540585315,5.02280913704703e-05,"OS"
"7587",409,-6157,201001,162,38,"G-07",68560,1,NA,116.3,3,NA,NA,NA,550,23.5,NA,"2010",2.06557971472845,2.74036268949424,4.75617305952462,6.30991827822652,0.000247980263947199,"OS"
"7588",NA,-16669,201701,94,112,"E-18",68560,1,NA,116.3,3,NA,NA,NA,450,23,NA,"2017",2.06557971472845,2.65321251377534,4.75617305952462,6.10924758276437,0.0005487254341291,"OS"
"7589",2144,-2920,200701,88,62,"E-06",68560,1,NA,116.4,3,NA,NA,NA,524,25,NA,"2007",2.06595298031387,2.71933128698373,4.75703253529734,6.26149168432104,3.34435312103565e-05,"OS"
"7590",302,-6150,201001,162,31,"D-09",68560,1,NA,116.4,3,NA,NA,NA,482,27.5,NA,"2010",2.06595298031387,2.68304703823885,4.75703253529734,6.1779441140506,0.000110832256168963,"OS"
